#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1057p612 file0_rs0_skip0 stages0
1057p617 file0_rs0_skip0 stages0
1058p410 file0_rs0_skip0 stages0
1058p422 file0_rs0_skip0 stages0
1058p430 file0_rs0_skip0 stages0
1058p450 file0_rs0_skip0 stages0
1058p455 file0_rs0_skip0 stages0
1058p457 file0_rs0_skip0 stages0
1058p560 file0_rs0_skip0 stages1
1058p562 file0_rs0_skip0 stages1
1058p567 file0_rs0_skip0 stages0
1058p587 file0_rs0_skip0 stages0
1058p610 file0_rs0_skip0 stages0
1059p412 file0_rs0_skip0 stages0
1059p415 file0_rs0_skip0 stages0
1059p432 file0_rs0_skip0 stages0
1059p435 file0_rs0_skip0 stages0
1059p452 file0_rs0_skip0 stages0
1059p460 file0_rs0_skip0 stages0
1059p465 file0_rs0_skip0 stages0
1059p472 file0_rs0_skip0 stages2
1059p580 file0_rs0_skip0 stages0
1059p585 file0_rs0_skip0 stages0
1059p590 file0_rs0_skip0 stages0
1059p605 file0_rs0_skip0 stages0
1060p417 file0_rs0_skip0 stages0
1060p420 file0_rs0_skip0 stages0
1060p425 file0_rs0_skip0 stages0
1060p437 file0_rs0_skip0 stages0
1060p440 file0_rs0_skip0 stages0
1060p442 file0_rs0_skip0 stages0
1060p445 file0_rs0_skip0 stages0
1060p462 file0_rs0_skip0 stages0
1060p467 file0_rs0_skip0 stages2
1060p470 file0_rs0_skip0 stages2
