#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1089p325 file0_rs0_skip0 stages1
1089p327 file0_rs0_skip0 stages1
1089p335 file0_rs0_skip0 stages1
1089p342 file0_rs0_skip0 stages1
1089p352 file0_rs0_skip0 stages0
1089p360 file0_rs0_skip0 stages0
1089p370 file0_rs0_skip0 stages1
1089p377 file0_rs0_skip0 stages0
1089p380 file0_rs0_skip0 stages0
1089p390 file0_rs0_skip0 stages0
1089p392 file0_rs0_skip0 stages0
1089p402 file0_rs0_skip0 stages0
1089p415 file0_rs0_skip0 stages0
1089p432 file0_rs0_skip0 stages0
1089p447 file0_rs0_skip0 stages0
1089p542 file0_rs0_skip0 stages1
1089p547 file0_rs0_skip0 stages0
1089p560 file0_rs0_skip0 stages0
1089p565 file0_rs0_skip0 stages0
1089p570 file0_rs0_skip0 stages0
1089p575 file0_rs0_skip0 stages0
1090p330 file0_rs0_skip0 stages1
1090p337 file0_rs0_skip0 stages1
1090p345 file0_rs0_skip0 stages1
1090p362 file0_rs0_skip0 stages0
1090p365 file0_rs0_skip0 stages0
1090p372 file0_rs0_skip0 stages1
1090p382 file0_rs0_skip0 stages0
1090p395 file0_rs0_skip0 stages0
1090p405 file0_rs0_skip0 stages0
1090p407 file0_rs0_skip0 stages0
1090p435 file0_rs0_skip0 stages0
1090p450 file0_rs0_skip0 stages0
1090p452 file0_rs0_skip0 stages0
1090p455 file0_rs0_skip0 stages0
