#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1306p487 file0_rs0_skip0 stages0
1306p492 file0_rs0_skip0 stages0
1306p495 file0_rs0_skip0 stages0
1306p645 file0_rs0_skip0 stages0
1306p655 file0_rs0_skip0 stages0
1306p680 file0_rs0_skip0 stages0
1306p692 file0_rs0_skip0 stages0
1306p707 file0_rs0_skip0 stages0
1306p750 file0_rs0_skip0 stages0
1306p777 file0_rs0_skip0 stages0
1307p325 file0_rs0_skip0 stages1
1307p330 file0_rs0_skip0 stages0
1307p340 file0_rs0_skip0 stages1
1307p342 file0_rs0_skip0 stages1
1307p370 file0_rs0_skip0 stages0
1307p385 file0_rs0_skip0 stages0
1307p390 file0_rs0_skip0 stages0
1307p412 file0_rs0_skip0 stages0
1307p417 file0_rs0_skip0 stages0
1307p422 file0_rs0_skip0 stages0
1307p425 file0_rs0_skip0 stages0
1307p430 file0_rs0_skip0 stages0
1307p447 file0_rs0_skip0 stages0
1307p455 file0_rs0_skip0 stages0
1307p467 file0_rs0_skip0 stages0
1307p475 file0_rs0_skip0 stages0
1307p637 file0_rs0_skip0 stages0
1307p647 file0_rs0_skip0 stages0
1307p657 file0_rs0_skip0 stages0
1307p670 file0_rs0_skip0 stages0
1307p695 file0_rs0_skip0 stages0
1307p722 file0_rs0_skip0 stages0
1307p765 file0_rs0_skip0 stages0
1308p332 file0_rs0_skip0 stages0
1308p335 file0_rs0_skip0 stages0
