#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
2853p592 file0_rs0_skip0 stages1
2853p682 file0_rs0_skip0 stages0
2854p585 file0_rs0_skip0 stages1
2854p590 file0_rs0_skip0 stages1
2854p605 file0_rs0_skip0 stages0
2854p637 file0_rs0_skip0 stages0
2854p642 file0_rs0_skip0 stages0
2854p652 file0_rs0_skip0 stages0
2854p657 file0_rs0_skip0 stages0
2854p692 file0_rs0_skip0 stages0
2854p702 file0_rs0_skip0 stages0
2855p580 file0_rs0_skip0 stages0
2855p582 file0_rs0_skip0 stages1
2855p602 file0_rs0_skip0 stages1
2855p640 file0_rs0_skip0 stages0
2855p650 file0_rs0_skip0 stages0
2855p655 file0_rs0_skip0 stages0
2855p675 file0_rs0_skip0 stages0
2855p680 file0_rs0_skip0 stages0
2855p690 file0_rs0_skip0 stages0
2856p577 file0_rs0_skip0 stages0
2856p595 file0_rs0_skip0 stages1
2856p600 file0_rs0_skip0 stages1
2856p635 file0_rs0_skip0 stages0
2856p700 file0_rs0_skip0 stages0
2857p575 file0_rs0_skip0 stages1
2857p597 file0_rs0_skip0 stages1
2857p632 file0_rs0_skip0 stages0
2857p647 file0_rs0_skip0 stages0
2857p672 file0_rs0_skip0 stages0
2857p677 file0_rs0_skip0 stages0
2857p687 file0_rs0_skip0 stages0
2857p697 file0_rs0_skip0 stages0
2858p587 file0_rs0_skip0 stages1
