#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1257p335 file0_rs0_skip0 stages1
1257p352 file0_rs0_skip0 stages0
1257p357 file0_rs0_skip0 stages0
1257p362 file0_rs0_skip0 stages0
1257p370 file0_rs0_skip0 stages0
1257p380 file0_rs0_skip0 stages0
1257p392 file0_rs0_skip0 stages0
1257p405 file0_rs0_skip0 stages0
1257p417 file0_rs0_skip0 stages0
1257p432 file0_rs0_skip0 stages3
1257p447 file0_rs0_skip0 stages0
1257p452 file0_rs0_skip0 stages0
1257p455 file0_rs0_skip0 stages1
1257p580 file0_rs0_skip0 stages0
1257p637 file0_rs0_skip0 stages0
1257p720 file0_rs0_skip0 stages0
1257p745 file0_rs0_skip0 stages0
1258p327 file0_rs0_skip0 stages1
1258p332 file0_rs0_skip0 stages1
1258p342 file0_rs0_skip0 stages0
1258p347 file0_rs0_skip0 stages0
1258p365 file0_rs0_skip0 stages0
1258p375 file0_rs0_skip0 stages0
1258p382 file0_rs0_skip0 stages0
1258p387 file0_rs0_skip0 stages0
1258p395 file0_rs0_skip0 stages0
1258p400 file0_rs0_skip0 stages0
1258p407 file0_rs0_skip0 stages0
1258p412 file0_rs0_skip0 stages0
1258p420 file0_rs0_skip0 stages0
1258p427 file0_rs0_skip0 stages0
1258p435 file0_rs0_skip0 stages0
1258p440 file0_rs0_skip0 stages0
1258p442 file0_rs0_skip0 stages0
1258p457 file0_rs0_skip0 stages1
