#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1207p410 file0_rs0_skip0 stages0
1207p417 file0_rs0_skip0 stages0
1207p427 file0_rs0_skip0 stages0
1207p435 file0_rs0_skip0 stages2
1207p445 file0_rs0_skip0 stages0
1207p452 file0_rs0_skip0 stages0
1207p455 file0_rs0_skip0 stages0
1207p462 file0_rs0_skip0 stages0
1207p465 file0_rs0_skip0 stages0
1207p495 file0_rs0_skip0 stages0
1207p505 file0_rs0_skip0 stages0
1207p582 file0_rs0_skip0 stages0
1207p585 file0_rs0_skip0 stages0
1207p612 file0_rs0_skip0 stages0
1207p615 file0_rs0_skip0 stages0
1208p327 file0_rs0_skip0 stages1
1208p340 file0_rs0_skip0 stages1
1208p345 file0_rs0_skip0 stages1
1208p352 file0_rs0_skip0 stages1
1208p357 file0_rs0_skip0 stages0
1208p365 file0_rs0_skip0 stages0
1208p377 file0_rs0_skip0 stages0
1208p390 file0_rs0_skip0 stages0
1208p397 file0_rs0_skip0 stages0
1208p405 file0_rs0_skip0 stages0
1208p412 file0_rs0_skip0 stages0
1208p420 file0_rs0_skip0 stages0
1208p430 file0_rs0_skip0 stages0
1208p437 file0_rs0_skip0 stages2
1208p447 file0_rs0_skip0 stages0
1208p457 file0_rs0_skip0 stages0
1208p485 file0_rs0_skip0 stages0
1208p487 file0_rs0_skip0 stages0
1208p497 file0_rs0_skip0 stages0
1208p567 file0_rs0_skip0 stages0
