#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1920p412 file0_rs0_skip0 stages0
1920p442 file0_rs0_skip0 stages0
1920p445 file0_rs0_skip0 stages0
1920p460 file0_rs0_skip0 stages1
1920p462 file0_rs0_skip0 stages1
1920p477 file0_rs0_skip0 stages0
1921p335 file0_rs0_skip0 stages0
1921p337 file0_rs0_skip0 stages0
1921p340 file0_rs0_skip0 stages0
1921p357 file0_rs0_skip0 stages0
1921p360 file0_rs0_skip0 stages0
1921p395 file0_rs0_skip0 stages0
1921p397 file0_rs0_skip0 stages0
1921p415 file0_rs0_skip0 stages0
1921p417 file0_rs0_skip0 stages1
1921p447 file0_rs0_skip0 stages0
1921p450 file0_rs0_skip0 stages0
1921p465 file0_rs0_skip0 stages0
1921p467 file0_rs0_skip0 stages1
1921p480 file0_rs0_skip0 stages0
1921p482 file0_rs0_skip0 stages0
1922p325 file0_rs0_skip0 stages0
1922p342 file0_rs0_skip0 stages0
1922p345 file0_rs0_skip0 stages0
1922p347 file0_rs0_skip0 stages0
1922p362 file0_rs0_skip0 stages0
1922p400 file0_rs0_skip0 stages0
1922p402 file0_rs0_skip0 stages0
1922p405 file0_rs0_skip0 stages0
1922p420 file0_rs0_skip0 stages1
1922p422 file0_rs0_skip0 stages0
1922p440 file0_rs0_skip0 stages0
1922p452 file0_rs0_skip0 stages0
1922p455 file0_rs0_skip0 stages1
