#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1206p372 file0_rs0_skip0 stages0
1206p380 file0_rs0_skip0 stages0
1206p387 file0_rs0_skip0 stages0
1206p407 file0_rs0_skip0 stages0
1206p415 file0_rs0_skip0 stages0
1206p422 file0_rs0_skip0 stages0
1206p425 file0_rs0_skip0 stages0
1206p432 file0_rs0_skip0 stages0
1206p440 file0_rs0_skip0 stages2
1206p442 file0_rs0_skip0 stages0
1206p450 file0_rs0_skip0 stages0
1206p460 file0_rs0_skip0 stages0
1206p470 file0_rs0_skip0 stages0
1206p472 file0_rs0_skip0 stages1
1206p482 file0_rs0_skip0 stages1
1206p492 file0_rs0_skip0 stages0
1206p562 file0_rs0_skip0 stages0
1206p565 file0_rs0_skip0 stages0
1206p627 file0_rs0_skip0 stages0
1206p630 file0_rs0_skip0 stages0
1206p632 file0_rs0_skip0 stages0
1206p635 file0_rs0_skip0 stages0
1206p637 file0_rs0_skip0 stages0
1207p325 file0_rs0_skip0 stages1
1207p332 file0_rs0_skip0 stages1
1207p337 file0_rs0_skip0 stages1
1207p342 file0_rs0_skip0 stages1
1207p350 file0_rs0_skip0 stages1
1207p355 file0_rs0_skip0 stages0
1207p362 file0_rs0_skip0 stages0
1207p370 file0_rs0_skip0 stages0
1207p375 file0_rs0_skip0 stages0
1207p382 file0_rs0_skip0 stages0
1207p395 file0_rs0_skip0 stages0
1207p402 file0_rs0_skip0 stages0
