#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1098p325 file0_rs0_skip0 stages1
1098p327 file0_rs0_skip0 stages1
1098p335 file0_rs0_skip0 stages1
1098p342 file0_rs0_skip0 stages1
1098p352 file0_rs0_skip0 stages0
1098p357 file0_rs0_skip0 stages0
1098p360 file0_rs0_skip0 stages0
1098p370 file0_rs0_skip0 stages0
1098p377 file0_rs0_skip0 stages0
1098p387 file0_rs0_skip0 stages0
1098p390 file0_rs0_skip0 stages0
1098p400 file0_rs0_skip0 stages0
1098p410 file0_rs0_skip0 stages0
1098p412 file0_rs0_skip0 stages0
1098p520 file0_rs0_skip0 stages0
1098p525 file0_rs0_skip0 stages0
1098p530 file0_rs0_skip0 stages0
1098p535 file0_rs0_skip0 stages0
1098p542 file0_rs0_skip0 stages0
1098p547 file0_rs0_skip0 stages0
1098p552 file0_rs0_skip0 stages0
1098p560 file0_rs0_skip0 stages1
1098p565 file0_rs0_skip0 stages1
1098p570 file0_rs0_skip0 stages0
1098p575 file0_rs0_skip0 stages0
1098p577 file0_rs0_skip0 stages0
1098p582 file0_rs0_skip0 stages0
1099p330 file0_rs0_skip0 stages1
1099p337 file0_rs0_skip0 stages1
1099p345 file0_rs0_skip0 stages1
1099p362 file0_rs0_skip0 stages0
1099p380 file0_rs0_skip0 stages0
1099p392 file0_rs0_skip0 stages0
1099p402 file0_rs0_skip0 stages0
1099p415 file0_rs0_skip0 stages1
