#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1445p680 file0_rs0_skip0 stages0
1445p777 file0_rs0_skip0 stages0
1446p332 file0_rs0_skip0 stages1
1446p340 file0_rs0_skip0 stages0
1446p347 file0_rs0_skip0 stages0
1446p355 file0_rs0_skip0 stages0
1446p367 file0_rs0_skip0 stages0
1446p375 file0_rs0_skip0 stages0
1446p382 file0_rs0_skip0 stages0
1446p387 file0_rs0_skip0 stages0
1446p395 file0_rs0_skip0 stages2
1446p400 file0_rs0_skip0 stages2
1446p525 file0_rs0_skip0 stages0
1446p530 file0_rs0_skip0 stages0
1446p535 file0_rs0_skip0 stages0
1446p540 file0_rs0_skip0 stages0
1446p545 file0_rs0_skip0 stages0
1446p555 file0_rs0_skip0 stages0
1446p575 file0_rs0_skip0 stages0
1446p602 file0_rs0_skip0 stages0
1446p607 file0_rs0_skip0 stages0
1446p652 file0_rs0_skip0 stages0
1446p657 file0_rs0_skip0 stages0
1446p670 file0_rs0_skip0 stages0
1447p337 file0_rs0_skip0 stages1
1447p345 file0_rs0_skip0 stages1
1447p352 file0_rs0_skip0 stages0
1447p360 file0_rs0_skip0 stages0
1447p365 file0_rs0_skip0 stages0
1447p372 file0_rs0_skip0 stages0
1447p380 file0_rs0_skip0 stages0
1447p385 file0_rs0_skip0 stages0
1447p392 file0_rs0_skip0 stages0
1447p405 file0_rs0_skip0 stages0
1447p572 file0_rs0_skip0 stages0
