#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1068p427 file0_rs0_skip0 stages0
1068p430 file0_rs0_skip0 stages0
1068p447 file0_rs0_skip0 stages0
1068p455 file0_rs0_skip0 stages0
1068p587 file0_rs0_skip0 stages0
1069p372 file0_rs0_skip0 stages0
1069p375 file0_rs0_skip0 stages0
1069p387 file0_rs0_skip0 stages0
1069p412 file0_rs0_skip0 stages0
1069p415 file0_rs0_skip0 stages0
1069p432 file0_rs0_skip0 stages0
1069p450 file0_rs0_skip0 stages0
1069p452 file0_rs0_skip0 stages0
1069p457 file0_rs0_skip0 stages0
1069p535 file0_rs0_skip0 stages0
1069p580 file0_rs0_skip0 stages0
1069p585 file0_rs0_skip0 stages0
1070p370 file0_rs0_skip0 stages0
1070p377 file0_rs0_skip0 stages0
1070p380 file0_rs0_skip0 stages0
1070p390 file0_rs0_skip0 stages0
1070p392 file0_rs0_skip0 stages0
1070p417 file0_rs0_skip0 stages0
1070p420 file0_rs0_skip0 stages0
1070p425 file0_rs0_skip0 stages0
1070p435 file0_rs0_skip0 stages0
1070p437 file0_rs0_skip0 stages0
1070p442 file0_rs0_skip0 stages0
1070p460 file0_rs0_skip0 stages0
1070p532 file0_rs0_skip0 stages0
1070p537 file0_rs0_skip0 stages0
1070p572 file0_rs0_skip0 stages0
1070p577 file0_rs0_skip0 stages0
1070p582 file0_rs0_skip0 stages0
1071p352 file0_rs0_skip0 stages0
