#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
2053p395 file0_rs0_skip0 stages1
2053p402 file0_rs0_skip0 stages1
2053p412 file0_rs0_skip0 stages1
2053p420 file0_rs0_skip0 stages0
2053p445 file0_rs0_skip0 stages0
2053p462 file0_rs0_skip0 stages0
2053p470 file0_rs0_skip0 stages0
2053p477 file0_rs0_skip0 stages0
2053p485 file0_rs0_skip0 stages0
2053p492 file0_rs0_skip0 stages0
2054p370 file0_rs0_skip0 stages0
2054p380 file0_rs0_skip0 stages0
2054p387 file0_rs0_skip0 stages0
2054p397 file0_rs0_skip0 stages1
2054p405 file0_rs0_skip0 stages1
2054p415 file0_rs0_skip0 stages0
2054p422 file0_rs0_skip0 stages0
2054p440 file0_rs0_skip0 stages0
2054p447 file0_rs0_skip0 stages0
2054p455 file0_rs0_skip0 stages0
2055p372 file0_rs0_skip0 stages0
2055p382 file0_rs0_skip0 stages0
2055p390 file0_rs0_skip0 stages0
2055p392 file0_rs0_skip0 stages1
2055p400 file0_rs0_skip0 stages1
2055p407 file0_rs0_skip0 stages1
2055p410 file0_rs0_skip0 stages1
2055p417 file0_rs0_skip0 stages0
2055p442 file0_rs0_skip0 stages0
2055p450 file0_rs0_skip0 stages0
2055p457 file0_rs0_skip0 stages0
2055p465 file0_rs0_skip0 stages0
2055p472 file0_rs0_skip0 stages0
2055p480 file0_rs0_skip0 stages0
