#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1183p427 file0_rs0_skip0 stages0
1183p435 file0_rs0_skip0 stages0
1183p445 file0_rs0_skip0 stages0
1183p457 file0_rs0_skip0 stages0
1183p467 file0_rs0_skip0 stages0
1183p477 file0_rs0_skip0 stages0
1183p480 file0_rs0_skip0 stages0
1183p505 file0_rs0_skip0 stages1
1183p507 file0_rs0_skip0 stages1
1183p617 file0_rs0_skip0 stages0
1183p620 file0_rs0_skip0 stages0
1184p327 file0_rs0_skip0 stages1
1184p340 file0_rs0_skip0 stages1
1184p345 file0_rs0_skip0 stages1
1184p352 file0_rs0_skip0 stages1
1184p357 file0_rs0_skip0 stages0
1184p367 file0_rs0_skip0 stages0
1184p372 file0_rs0_skip0 stages0
1184p387 file0_rs0_skip0 stages0
1184p395 file0_rs0_skip0 stages0
1184p402 file0_rs0_skip0 stages0
1184p410 file0_rs0_skip0 stages0
1184p420 file0_rs0_skip0 stages0
1184p430 file0_rs0_skip0 stages0
1184p437 file0_rs0_skip0 stages0
1184p447 file0_rs0_skip0 stages0
1184p470 file0_rs0_skip0 stages0
1184p472 file0_rs0_skip0 stages0
1184p482 file0_rs0_skip0 stages0
1184p492 file0_rs0_skip0 stages0
1184p495 file0_rs0_skip0 stages0
1184p627 file0_rs0_skip0 stages0
1184p630 file0_rs0_skip0 stages0
1184p632 file0_rs0_skip0 stages0
1184p635 file0_rs0_skip0 stages0
