#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1741p420 file0_rs0_skip0 stages0
1741p422 file0_rs0_skip0 stages0
1742p325 file0_rs0_skip0 stages0
1742p327 file0_rs0_skip0 stages0
1742p360 file0_rs0_skip0 stages0
1742p362 file0_rs0_skip0 stages0
1742p365 file0_rs0_skip0 stages0
1742p367 file0_rs0_skip0 stages0
1742p370 file0_rs0_skip0 stages0
1742p372 file0_rs0_skip0 stages0
1742p402 file0_rs0_skip0 stages0
1742p405 file0_rs0_skip0 stages0
1742p407 file0_rs0_skip0 stages0
1742p410 file0_rs0_skip0 stages0
1743p347 file0_rs0_skip0 stages0
1743p350 file0_rs0_skip0 stages0
1743p352 file0_rs0_skip0 stages0
1743p355 file0_rs0_skip0 stages0
1743p357 file0_rs0_skip0 stages0
1743p390 file0_rs0_skip0 stages0
1743p392 file0_rs0_skip0 stages0
1743p395 file0_rs0_skip0 stages0
1743p397 file0_rs0_skip0 stages0
1743p400 file0_rs0_skip0 stages0
1743p427 file0_rs0_skip0 stages0
1743p430 file0_rs0_skip0 stages0
1743p432 file0_rs0_skip0 stages0
1743p435 file0_rs0_skip0 stages0
1743p437 file0_rs0_skip0 stages0
1744p330 file0_rs0_skip0 stages0
1744p332 file0_rs0_skip0 stages0
1744p335 file0_rs0_skip0 stages0
1744p337 file0_rs0_skip0 stages0
1744p340 file0_rs0_skip0 stages0
