#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1431p667 file0_rs0_skip0 stages0
1431p685 file0_rs0_skip0 stages0
1431p782 file0_rs0_skip0 stages0
1432p337 file0_rs0_skip0 stages1
1432p345 file0_rs0_skip0 stages0
1432p350 file0_rs0_skip0 stages0
1432p357 file0_rs0_skip0 stages0
1432p365 file0_rs0_skip0 stages0
1432p370 file0_rs0_skip0 stages0
1432p372 file0_rs0_skip0 stages0
1432p377 file0_rs0_skip0 stages0
1432p385 file0_rs0_skip0 stages0
1432p390 file0_rs0_skip0 stages0
1432p402 file0_rs0_skip0 stages0
1432p522 file0_rs0_skip0 stages0
1432p527 file0_rs0_skip0 stages0
1432p532 file0_rs0_skip0 stages0
1432p537 file0_rs0_skip0 stages0
1432p565 file0_rs0_skip0 stages0
1432p570 file0_rs0_skip0 stages0
1432p575 file0_rs0_skip0 stages0
1432p587 file0_rs0_skip0 stages0
1432p592 file0_rs0_skip0 stages0
1432p597 file0_rs0_skip0 stages0
1432p615 file0_rs0_skip0 stages0
1432p620 file0_rs0_skip0 stages1
1432p650 file0_rs0_skip0 stages0
1432p655 file0_rs0_skip0 stages0
1432p675 file0_rs0_skip0 stages0
1432p680 file0_rs0_skip0 stages0
1432p770 file0_rs0_skip0 stages0
1433p335 file0_rs0_skip0 stages1
1433p342 file0_rs0_skip0 stages0
1433p362 file0_rs0_skip0 stages0
1433p382 file0_rs0_skip0 stages0
