#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1221p587 file0_rs0_skip0 stages0
1221p730 file0_rs0_skip0 stages0
1221p732 file0_rs0_skip0 stages0
1221p752 file0_rs0_skip0 stages0
1221p755 file0_rs0_skip0 stages0
1221p757 file0_rs0_skip0 stages0
1222p325 file0_rs0_skip0 stages1
1222p332 file0_rs0_skip0 stages1
1222p337 file0_rs0_skip0 stages1
1222p342 file0_rs0_skip0 stages1
1222p350 file0_rs0_skip0 stages1
1222p355 file0_rs0_skip0 stages0
1222p360 file0_rs0_skip0 stages0
1222p367 file0_rs0_skip0 stages0
1222p372 file0_rs0_skip0 stages0
1222p380 file0_rs0_skip0 stages0
1222p387 file0_rs0_skip0 stages0
1222p392 file0_rs0_skip0 stages0
1222p400 file0_rs0_skip0 stages0
1222p407 file0_rs0_skip0 stages0
1222p415 file0_rs0_skip0 stages0
1222p422 file0_rs0_skip0 stages0
1222p430 file0_rs0_skip0 stages0
1222p437 file0_rs0_skip0 stages0
1222p447 file0_rs0_skip0 stages0
1222p557 file0_rs0_skip0 stages0
1222p570 file0_rs0_skip0 stages0
1222p572 file0_rs0_skip0 stages0
1222p627 file0_rs0_skip0 stages0
1222p630 file0_rs0_skip0 stages0
1222p655 file0_rs0_skip0 stages0
1222p760 file0_rs0_skip0 stages0
1222p762 file0_rs0_skip0 stages0
1222p765 file0_rs0_skip0 stages0
1223p327 file0_rs0_skip0 stages1
