#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1988p460 file0_rs0_skip0 stages0
1988p470 file0_rs0_skip0 stages0
1988p480 file0_rs0_skip0 stages0
1989p345 file0_rs0_skip0 stages0
1989p347 file0_rs0_skip0 stages0
1989p360 file0_rs0_skip0 stages0
1989p397 file0_rs0_skip0 stages0
1989p407 file0_rs0_skip0 stages0
1989p410 file0_rs0_skip0 stages0
1989p442 file0_rs0_skip0 stages0
1989p452 file0_rs0_skip0 stages0
1989p462 file0_rs0_skip0 stages0
1989p472 file0_rs0_skip0 stages0
1989p475 file0_rs0_skip0 stages0
1990p350 file0_rs0_skip0 stages0
1990p362 file0_rs0_skip0 stages0
1990p365 file0_rs0_skip0 stages0
1990p400 file0_rs0_skip0 stages0
1990p435 file0_rs0_skip0 stages0
1990p445 file0_rs0_skip0 stages0
1990p455 file0_rs0_skip0 stages0
1990p465 file0_rs0_skip0 stages0
1990p467 file0_rs0_skip0 stages0
1990p477 file0_rs0_skip0 stages0
1991p342 file0_rs0_skip0 stages0
1991p352 file0_rs0_skip0 stages0
1991p355 file0_rs0_skip0 stages0
1991p357 file0_rs0_skip0 stages0
1991p402 file0_rs0_skip0 stages0
1991p405 file0_rs0_skip0 stages0
1991p437 file0_rs0_skip0 stages0
1991p447 file0_rs0_skip0 stages0
1991p450 file0_rs0_skip0 stages0
1991p457 file0_rs0_skip0 stages0
