#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1238p327 file0_rs0_skip0 stages1
1238p340 file0_rs0_skip0 stages1
1238p345 file0_rs0_skip0 stages0
1238p350 file0_rs0_skip0 stages0
1238p355 file0_rs0_skip0 stages0
1238p362 file0_rs0_skip0 stages0
1238p372 file0_rs0_skip0 stages0
1238p380 file0_rs0_skip0 stages0
1238p387 file0_rs0_skip0 stages0
1238p392 file0_rs0_skip0 stages0
1238p400 file0_rs0_skip0 stages0
1238p407 file0_rs0_skip0 stages0
1238p412 file0_rs0_skip0 stages0
1238p420 file0_rs0_skip0 stages0
1238p435 file0_rs0_skip0 stages0
1238p450 file0_rs0_skip0 stages0
1238p460 file0_rs0_skip0 stages0
1238p467 file0_rs0_skip0 stages0
1238p562 file0_rs0_skip0 stages0
1238p565 file0_rs0_skip0 stages0
1238p577 file0_rs0_skip0 stages0
1238p580 file0_rs0_skip0 stages0
1238p650 file0_rs0_skip0 stages0
1238p652 file0_rs0_skip0 stages0
1238p705 file0_rs0_skip0 stages0
1238p707 file0_rs0_skip0 stages0
1238p730 file0_rs0_skip0 stages0
1238p732 file0_rs0_skip0 stages0
1238p742 file0_rs0_skip0 stages0
1238p745 file0_rs0_skip0 stages0
1239p325 file0_rs0_skip0 stages0
1239p330 file0_rs0_skip0 stages1
1239p335 file0_rs0_skip0 stages1
1239p347 file0_rs0_skip0 stages0
1239p352 file0_rs0_skip0 stages0
