#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1461p650 file0_rs0_skip0 stages1
1461p660 file0_rs0_skip0 stages0
1462p337 file0_rs0_skip0 stages1
1462p345 file0_rs0_skip0 stages1
1462p352 file0_rs0_skip0 stages0
1462p360 file0_rs0_skip0 stages0
1462p367 file0_rs0_skip0 stages0
1462p375 file0_rs0_skip0 stages0
1462p387 file0_rs0_skip0 stages0
1462p395 file0_rs0_skip0 stages0
1462p427 file0_rs0_skip0 stages0
1462p432 file0_rs0_skip0 stages0
1462p440 file0_rs0_skip0 stages0
1462p445 file0_rs0_skip0 stages0
1462p452 file0_rs0_skip0 stages0
1462p567 file0_rs0_skip0 stages0
1462p582 file0_rs0_skip0 stages0
1462p655 file0_rs0_skip0 stages0
1462p672 file0_rs0_skip0 stages0
1462p677 file0_rs0_skip0 stages0
1463p342 file0_rs0_skip0 stages0
1463p350 file0_rs0_skip0 stages0
1463p357 file0_rs0_skip0 stages0
1463p365 file0_rs0_skip0 stages0
1463p372 file0_rs0_skip0 stages0
1463p380 file0_rs0_skip0 stages0
1463p385 file0_rs0_skip0 stages0
1463p392 file0_rs0_skip0 stages0
1463p400 file0_rs0_skip0 stages0
1463p425 file0_rs0_skip0 stages0
1463p437 file0_rs0_skip0 stages0
1463p450 file0_rs0_skip0 stages0
1463p455 file0_rs0_skip0 stages0
1463p560 file0_rs0_skip0 stages0
1463p565 file0_rs0_skip0 stages0
