#stages0 = writecat:docker:DR9.6.2
#stages1 = writecat:docker:DR9.6.7b
#stages2 = writecat:docker:DR9.6.7
#stages3 = srcs:docker:DR9.6.2 writecat:docker:DR9.6.5
1213p440 file0_rs0_skip0 stages0
1213p442 file0_rs0_skip0 stages0
1213p450 file0_rs0_skip0 stages0
1213p460 file0_rs0_skip0 stages0
1213p490 file0_rs0_skip0 stages0
1213p572 file0_rs0_skip0 stages0
1213p615 file0_rs0_skip0 stages0
1214p327 file0_rs0_skip0 stages1
1214p340 file0_rs0_skip0 stages1
1214p345 file0_rs0_skip0 stages1
1214p352 file0_rs0_skip0 stages1
1214p357 file0_rs0_skip0 stages0
1214p370 file0_rs0_skip0 stages0
1214p375 file0_rs0_skip0 stages0
1214p382 file0_rs0_skip0 stages0
1214p390 file0_rs0_skip0 stages0
1214p397 file0_rs0_skip0 stages0
1214p405 file0_rs0_skip0 stages0
1214p412 file0_rs0_skip0 stages0
1214p427 file0_rs0_skip0 stages0
1214p435 file0_rs0_skip0 stages0
1214p445 file0_rs0_skip0 stages0
1214p452 file0_rs0_skip0 stages0
1214p455 file0_rs0_skip0 stages0
1214p495 file0_rs0_skip0 stages0
1214p557 file0_rs0_skip0 stages0
1214p560 file0_rs0_skip0 stages0
1214p575 file0_rs0_skip0 stages0
1214p577 file0_rs0_skip0 stages0
1214p580 file0_rs0_skip0 stages0
1214p617 file0_rs0_skip0 stages0
1214p640 file0_rs0_skip0 stages0
1214p642 file0_rs0_skip0 stages0
1214p645 file0_rs0_skip0 stages0
1214p647 file0_rs0_skip0 stages0
